,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
320,7237.0,0.484,14958.0,10.0,0.139,72.0,4402.0,,51.0,952.0,7247.0,0.48200000000000004,15030.0,3445.0,0.892,3864.0,1002.0,0.0,NBA,30607.0,499.0,3250.0,17949.0,Uļjana Semjonova,,1165.0,Career,822.0,2103.0,,0.483
321,177.0,0.513,345.0,,,,167.0,22.0,94.0,349.0,177.0,0.513,345.0,94.0,0.6859999999999999,137.0,35.0,,NBA,1153.0,92.0,115.0,448.0,Carol Blazejowski,C,29.0,1974-75,,441.0,POR,0.513
322,345.0,0.47100000000000003,732.0,,,,220.0,23.0,82.0,549.0,345.0,0.47100000000000003,732.0,133.0,0.583,228.0,51.0,,NBA,1687.0,132.0,144.0,823.0,Carol Blazejowski,C,49.0,1975-76,,681.0,POR,0.47100000000000003
323,491.0,0.528,930.0,,,,245.0,24.0,211.0,723.0,491.0,0.528,930.0,228.0,0.6970000000000001,327.0,65.0,,NBA,2264.0,211.0,174.0,1210.0,Carol Blazejowski,C,66.0,1976-77,,934.0,POR,0.528
324,460.0,0.522,882.0,,,,291.0,25.0,146.0,648.0,460.0,0.522,882.0,177.0,0.72,246.0,58.0,,NBA,1929.0,118.0,145.0,1097.0,Carol Blazejowski,C,60.0,1977-78,206.0,766.0,POR,0.522
325,81.0,0.503,161.0,0.0,,0.0,34.0,27.0,38.0,98.0,81.0,0.503,161.0,32.0,0.593,54.0,14.0,,NBA,337.0,28.0,37.0,194.0,Carol Blazejowski,C,8.0,1979-80,37.0,126.0,SDC,0.503
326,200.0,0.528,379.0,0.0,,0.0,120.0,30.0,119.0,248.0,200.0,0.528,379.0,65.0,0.556,117.0,33.0,32.0,NBA,1099.0,75.0,113.0,465.0,Carol Blazejowski,C,34.0,1982-83,105.0,323.0,SDC,0.528
327,288.0,0.5579999999999999,516.0,0.0,0.0,2.0,183.0,31.0,88.0,345.0,288.0,0.556,518.0,92.0,0.597,154.0,55.0,46.0,NBA,1476.0,132.0,153.0,668.0,Carol Blazejowski,C,45.0,1983-84,177.0,477.0,SDC,0.556
328,269.0,0.523,514.0,0.0,0.0,2.0,156.0,32.0,140.0,432.0,269.0,0.521,516.0,138.0,0.68,203.0,67.0,37.0,NBA,1647.0,168.0,184.0,676.0,Carol Blazejowski,C,50.0,1984-85,174.0,600.0,LAC,0.521
329,231.0,0.562,411.0,0.0,,0.0,165.0,33.0,106.0,408.0,231.0,0.562,411.0,144.0,0.713,202.0,80.0,2.0,NBA,1546.0,136.0,210.0,606.0,Carol Blazejowski,C,38.0,1985-86,151.0,544.0,BOS,0.562
330,10.0,0.385,26.0,0.0,,0.0,9.0,34.0,10.0,20.0,10.0,0.385,26.0,8.0,0.5329999999999999,15.0,10.0,0.0,NBA,112.0,11.0,23.0,28.0,Carol Blazejowski,C,1.0,1986-87,15.0,31.0,BOS,0.385
331,2552.0,0.521,4896.0,0.0,0.0,4.0,1590.0,,1034.0,3820.0,2552.0,0.521,4900.0,1111.0,0.66,1683.0,468.0,117.0,NBA,13250.0,1103.0,1298.0,6215.0,Carol Blazejowski,,380.0,Career,865.0,4923.0,,0.521
332,,,,,,,,,,,,,,,,,,,,,,,,Carol Blazejowski,,,,,,,
333,1473.0,0.51,2889.0,,,,923.0,,533.0,2269.0,1473.0,0.51,2889.0,632.0,0.674,938.0,209.0,,NBA,7033.0,553.0,578.0,3578.0,Carol Blazejowski,,204.0,4 seasons,206.0,2822.0,POR,0.51
334,838.0,0.534,1570.0,0.0,0.0,4.0,493.0,,385.0,1123.0,838.0,0.532,1574.0,327.0,0.619,528.0,169.0,115.0,NBA,4559.0,403.0,487.0,2003.0,Carol Blazejowski,,137.0,4 seasons,493.0,1526.0,"SDC,LAC",0.532
335,241.0,0.551,437.0,0.0,,0.0,174.0,,116.0,428.0,241.0,0.551,437.0,152.0,0.7,217.0,90.0,2.0,NBA,1658.0,147.0,233.0,634.0,Carol Blazejowski,,39.0,2 seasons,166.0,575.0,BOS,0.551
336,,,,,,,70.0,30.0,,,150.0,0.349,430.0,191.0,0.758,252.0,46.0,,BAA,,,147.0,491.0,Kareem Abdul-Jabbar,,,1947-48,,,BLB,
337,,,,,,,124.0,31.0,,,73.0,0.36700000000000005,199.0,167.0,0.784,213.0,56.0,,BAA,,,157.0,313.0,Kareem Abdul-Jabbar,,,1948-49,,,BLB,
338,,,,,,,93.0,32.0,,,42.0,0.284,148.0,109.0,0.82,133.0,37.0,,NBA,,,82.0,193.0,Kareem Abdul-Jabbar,,,1949-50,,,BLB,
339,,,,,,,287.0,,,,265.0,0.341,777.0,467.0,0.7809999999999999,598.0,139.0,,TOT,,,386.0,997.0,Kareem Abdul-Jabbar,,,Career,,,,
340,,,,,,,194.0,,,,223.0,0.355,629.0,358.0,0.77,465.0,102.0,,BAA,,,304.0,804.0,Kareem Abdul-Jabbar,,,,,,,
341,,,,,,,93.0,,,,42.0,0.284,148.0,109.0,0.82,133.0,37.0,,NBA,,,82.0,193.0,Kareem Abdul-Jabbar,,,,,,,
342,938.0,0.518,1810.0,,,,337.0,22.0,,,938.0,0.518,1810.0,485.0,0.653,743.0,82.0,,NBA,3534.0,,283.0,2361.0,Anne Donovan,C,,1969-70,,1190.0,MIL,0.518
343,1063.0,0.5770000000000001,1843.0,,,,272.0,23.0,,,1063.0,0.5770000000000001,1843.0,470.0,0.69,681.0,82.0,,NBA,3288.0,,264.0,2596.0,Anne Donovan,C,,1970-71,,1311.0,MIL,0.5770000000000001
344,1159.0,0.574,2019.0,,,,370.0,24.0,,,1159.0,0.574,2019.0,504.0,0.6890000000000001,732.0,81.0,,NBA,3583.0,,235.0,2822.0,Anne Donovan,C,,1971-72,,1346.0,MIL,0.574
345,982.0,0.5539999999999999,1772.0,,,,379.0,25.0,,,982.0,0.5539999999999999,1772.0,328.0,0.713,460.0,76.0,,NBA,3254.0,,208.0,2292.0,Anne Donovan,C,,1972-73,,1224.0,MIL,0.5539999999999999
346,948.0,0.539,1759.0,,,,386.0,26.0,283.0,891.0,948.0,0.539,1759.0,295.0,0.7020000000000001,420.0,81.0,,NBA,3548.0,287.0,238.0,2191.0,Anne Donovan,C,112.0,1973-74,,1178.0,MIL,0.539
347,812.0,0.513,1584.0,,,,264.0,27.0,212.0,718.0,812.0,0.513,1584.0,325.0,0.763,426.0,65.0,,NBA,2747.0,194.0,205.0,1949.0,Anne Donovan,C,65.0,1974-75,,912.0,MIL,0.513
348,914.0,0.529,1728.0,,,,413.0,28.0,338.0,1111.0,914.0,0.529,1728.0,447.0,0.703,636.0,82.0,,NBA,3379.0,272.0,292.0,2275.0,Anne Donovan,C,119.0,1975-76,,1383.0,LAL,0.529
349,888.0,0.579,1533.0,,,,319.0,29.0,261.0,824.0,888.0,0.579,1533.0,376.0,0.701,536.0,82.0,,NBA,3016.0,266.0,262.0,2152.0,Anne Donovan,C,101.0,1976-77,,1090.0,LAL,0.579
350,663.0,0.55,1205.0,,,,269.0,30.0,185.0,615.0,663.0,0.55,1205.0,274.0,0.7829999999999999,350.0,62.0,,NBA,2265.0,186.0,182.0,1600.0,Anne Donovan,C,103.0,1977-78,208.0,801.0,LAL,0.55
351,777.0,0.5770000000000001,1347.0,,,,431.0,31.0,316.0,818.0,777.0,0.5770000000000001,1347.0,349.0,0.736,474.0,80.0,,NBA,3157.0,207.0,230.0,1903.0,Anne Donovan,C,76.0,1978-79,282.0,1025.0,LAL,0.5770000000000001
352,835.0,0.604,1382.0,0.0,0.0,1.0,371.0,32.0,280.0,696.0,835.0,0.604,1383.0,364.0,0.765,476.0,82.0,,NBA,3143.0,190.0,216.0,2034.0,Anne Donovan,C,81.0,1979-80,297.0,886.0,LAL,0.604
353,836.0,0.574,1456.0,0.0,0.0,1.0,272.0,33.0,228.0,624.0,836.0,0.574,1457.0,423.0,0.7659999999999999,552.0,80.0,,NBA,2976.0,197.0,244.0,2095.0,Anne Donovan,C,59.0,1980-81,249.0,821.0,LAL,0.574
354,753.0,0.58,1298.0,0.0,0.0,3.0,225.0,34.0,207.0,487.0,753.0,0.579,1301.0,312.0,0.706,442.0,76.0,76.0,NBA,2677.0,172.0,224.0,1818.0,Anne Donovan,C,63.0,1981-82,230.0,659.0,LAL,0.579
355,722.0,0.589,1226.0,0.0,0.0,2.0,200.0,35.0,170.0,425.0,722.0,0.588,1228.0,278.0,0.7490000000000001,371.0,79.0,79.0,NBA,2554.0,167.0,220.0,1722.0,Anne Donovan,C,61.0,1982-83,200.0,592.0,LAL,0.588
356,716.0,0.579,1237.0,0.0,0.0,1.0,211.0,36.0,143.0,418.0,716.0,0.578,1238.0,285.0,0.723,394.0,80.0,80.0,NBA,2622.0,169.0,211.0,1717.0,Anne Donovan,C,55.0,1983-84,221.0,587.0,LAL,0.578
357,723.0,0.6,1206.0,0.0,0.0,1.0,249.0,37.0,162.0,460.0,723.0,0.599,1207.0,289.0,0.732,395.0,79.0,79.0,NBA,2630.0,162.0,238.0,1735.0,Anne Donovan,C,63.0,1984-85,197.0,622.0,LAL,0.599
358,755.0,0.565,1336.0,0.0,0.0,2.0,280.0,38.0,130.0,345.0,755.0,0.564,1338.0,336.0,0.765,439.0,79.0,79.0,NBA,2629.0,133.0,248.0,1846.0,Anne Donovan,C,67.0,1985-86,203.0,478.0,LAL,0.564
359,559.0,0.565,990.0,1.0,0.33299999999999996,3.0,203.0,39.0,97.0,371.0,560.0,0.564,993.0,245.0,0.7140000000000001,343.0,78.0,78.0,NBA,2441.0,152.0,245.0,1366.0,Anne Donovan,C,49.0,1986-87,186.0,523.0,LAL,0.564
360,480.0,0.532,902.0,0.0,0.0,1.0,135.0,40.0,92.0,360.0,480.0,0.532,903.0,205.0,0.762,269.0,80.0,80.0,NBA,2308.0,118.0,216.0,1165.0,Anne Donovan,C,48.0,1987-88,159.0,478.0,LAL,0.532
361,313.0,0.47700000000000004,656.0,0.0,0.0,3.0,74.0,41.0,85.0,231.0,313.0,0.475,659.0,122.0,0.7390000000000001,165.0,74.0,74.0,NBA,1695.0,103.0,196.0,748.0,Anne Donovan,C,38.0,1988-89,95.0,334.0,LAL,0.475
362,15836.0,0.56,28289.0,1.0,0.055999999999999994,18.0,5660.0,,3189.0,9394.0,15837.0,0.5589999999999999,28307.0,6712.0,0.721,9304.0,1560.0,625.0,NBA,57446.0,2975.0,4657.0,38387.0,Anne Donovan,,1160.0,Career,2527.0,17440.0,,0.5589999999999999
363,,,,,,,,,,,,,,,,,,,,,,,,Anne Donovan,,,,,,,
364,9934.0,0.568,17502.0,1.0,0.055999999999999994,18.0,3652.0,,2694.0,7785.0,9935.0,0.5670000000000001,17520.0,4305.0,0.737,5842.0,1093.0,625.0,NBA,37492.0,2494.0,3224.0,24176.0,Anne Donovan,,983.0,14 seasons,2527.0,10279.0,LAL,0.5670000000000001
365,5902.0,0.547,10787.0,,,,2008.0,,495.0,1609.0,5902.0,0.547,10787.0,2407.0,0.695,3462.0,467.0,,NBA,19954.0,481.0,1433.0,14211.0,Anne Donovan,,177.0,6 seasons,,7161.0,MIL,0.547
366,,,,,,,123.0,21.0,,,288.0,0.39899999999999997,722.0,215.0,0.752,286.0,68.0,,NBA,,,222.0,791.0,Cheryl Miller,PF,,1949-50,,,MNL,
367,,,,,,,181.0,22.0,,,359.0,0.402,893.0,186.0,0.6759999999999999,275.0,64.0,,NBA,,,260.0,904.0,Cheryl Miller,PF,,1950-51,,655.0,MNL,
368,,,,,,,180.0,23.0,,,363.0,0.419,866.0,283.0,0.7609999999999999,372.0,66.0,,NBA,2345.0,,282.0,1009.0,Cheryl Miller,PF,,1951-52,,681.0,MNL,
369,,,,,,,148.0,24.0,,,378.0,0.435,868.0,291.0,0.752,387.0,70.0,,NBA,2465.0,,289.0,1047.0,Cheryl Miller,PF,,1952-53,,654.0,MNL,
370,,,,,,,119.0,25.0,,,288.0,0.374,771.0,221.0,0.742,298.0,72.0,,NBA,2247.0,,264.0,797.0,Cheryl Miller,PF,,1953-54,,615.0,MNL,
371,,,,,,,145.0,26.0,,,440.0,0.42200000000000004,1043.0,447.0,0.747,598.0,71.0,,NBA,2559.0,,319.0,1327.0,Cheryl Miller,PF,,1954-55,,722.0,MNL,
372,,,,,,,173.0,27.0,,,317.0,0.386,821.0,328.0,0.804,408.0,72.0,,NBA,2100.0,,319.0,962.0,Cheryl Miller,PF,,1955-56,,608.0,MNL,
373,,,,,,,121.0,28.0,,,322.0,0.377,854.0,342.0,0.807,424.0,72.0,,NBA,2198.0,,312.0,986.0,Cheryl Miller,PF,,1956-57,,630.0,MNL,
374,,,,,,,166.0,29.0,,,439.0,0.41,1070.0,370.0,0.7859999999999999,471.0,72.0,,NBA,2390.0,,299.0,1248.0,Cheryl Miller,PF,,1957-58,,805.0,MNL,
375,,,,,,,159.0,30.0,,,353.0,0.39,904.0,286.0,0.8059999999999999,355.0,72.0,,NBA,2139.0,,246.0,992.0,Cheryl Miller,PF,,1958-59,,570.0,MNL,
376,,,,,,,1515.0,,,,3547.0,0.40299999999999997,8812.0,2969.0,0.7659999999999999,3874.0,699.0,,NBA,18443.0,,2812.0,10063.0,Cheryl Miller,,,Career,,5940.0,,
377,155.0,0.49200000000000005,315.0,6.0,0.231,26.0,34.0,20.0,,94.0,161.0,0.47200000000000003,341.0,96.0,0.8140000000000001,118.0,30.0,,ABA,689.0,34.0,72.0,424.0,Gail Goodrich,SG,,1972-73,54.0,128.0,VIR,0.48100000000000004
378,664.0,0.485,1370.0,8.0,0.14300000000000002,56.0,142.0,21.0,120.0,454.0,672.0,0.47100000000000003,1426.0,378.0,0.815,464.0,74.0,,ABA,2511.0,170.0,264.0,1730.0,Gail Goodrich,SG-SF,101.0,1973-74,252.0,624.0,TOT,0.474
379,479.0,0.488,981.0,8.0,0.16,50.0,97.0,21.0,86.0,310.0,487.0,0.47200000000000003,1031.0,262.0,0.799,328.0,49.0,,ABA,1728.0,108.0,166.0,1244.0,Gail Goodrich,SG,75.0,1973-74,188.0,418.0,VIR,0.47600000000000003
380,185.0,0.47600000000000003,389.0,0.0,0.0,6.0,45.0,21.0,34.0,144.0,185.0,0.46799999999999997,395.0,116.0,0.853,136.0,25.0,,ABA,783.0,62.0,98.0,486.0,Gail Goodrich,SF,26.0,1973-74,64.0,206.0,SAA,0.46799999999999997
381,767.0,0.479,1600.0,17.0,0.309,55.0,207.0,22.0,138.0,450.0,784.0,0.474,1655.0,380.0,0.83,458.0,84.0,,ABA,3113.0,247.0,295.0,1965.0,Gail Goodrich,SF,131.0,1974-75,249.0,697.0,SAA,0.479
382,692.0,0.509,1359.0,14.0,0.255,55.0,201.0,23.0,119.0,367.0,706.0,0.499,1414.0,342.0,0.857,399.0,81.0,,ABA,2748.0,179.0,288.0,1768.0,Gail Goodrich,SF,110.0,1975-76,217.0,546.0,SAA,0.504
383,726.0,0.544,1335.0,,,,238.0,24.0,104.0,320.0,726.0,0.544,1335.0,443.0,0.833,532.0,82.0,,NBA,2705.0,134.0,286.0,1895.0,Gail Goodrich,SF,105.0,1976-77,,454.0,SAS,0.544
384,864.0,0.536,1611.0,,,,302.0,25.0,110.0,302.0,864.0,0.536,1611.0,504.0,0.83,607.0,82.0,,NBA,2857.0,118.0,255.0,2232.0,Gail Goodrich,SG,136.0,1977-78,306.0,420.0,SAS,0.536
385,947.0,0.541,1749.0,,,,219.0,26.0,91.0,258.0,947.0,0.541,1749.0,471.0,0.826,570.0,80.0,,NBA,2888.0,142.0,275.0,2365.0,Gail Goodrich,SF,137.0,1978-79,286.0,400.0,SAS,0.541
386,992.0,0.54,1838.0,32.0,0.314,102.0,202.0,27.0,79.0,249.0,1024.0,0.528,1940.0,505.0,0.852,593.0,78.0,,NBA,2934.0,154.0,208.0,2585.0,Gail Goodrich,SG,110.0,1979-80,254.0,403.0,SAS,0.536
387,841.0,0.496,1694.0,9.0,0.257,35.0,260.0,28.0,56.0,293.0,850.0,0.49200000000000005,1729.0,512.0,0.826,620.0,82.0,,NBA,2765.0,126.0,212.0,2221.0,Gail Goodrich,SG,94.0,1980-81,251.0,419.0,SAS,0.494
388,983.0,0.504,1951.0,10.0,0.278,36.0,187.0,29.0,45.0,254.0,993.0,0.5,1987.0,555.0,0.8640000000000001,642.0,79.0,79.0,NBA,2817.0,138.0,215.0,2551.0,Gail Goodrich,SG,77.0,1981-82,210.0,392.0,SAS,0.502
389,745.0,0.49,1520.0,12.0,0.364,33.0,264.0,30.0,67.0,246.0,757.0,0.48700000000000004,1553.0,517.0,0.853,606.0,78.0,78.0,NBA,2830.0,111.0,243.0,2043.0,Gail Goodrich,SG,88.0,1982-83,247.0,357.0,SAS,0.491
390,755.0,0.491,1537.0,10.0,0.41700000000000004,24.0,220.0,31.0,47.0,207.0,765.0,0.49,1561.0,427.0,0.8420000000000001,507.0,76.0,76.0,NBA,2584.0,106.0,219.0,1967.0,Gail Goodrich,SG,79.0,1983-84,224.0,313.0,SAS,0.493
391,600.0,0.512,1172.0,0.0,0.0,10.0,178.0,32.0,48.0,155.0,600.0,0.508,1182.0,324.0,0.8440000000000001,384.0,72.0,69.0,NBA,2091.0,79.0,208.0,1524.0,Gail Goodrich,SG,66.0,1984-85,198.0,234.0,SAS,0.508
392,515.0,0.47600000000000003,1081.0,4.0,0.21100000000000002,19.0,144.0,33.0,23.0,137.0,519.0,0.47200000000000003,1100.0,283.0,0.879,322.0,82.0,75.0,NBA,2065.0,78.0,210.0,1325.0,Gail Goodrich,SG,49.0,1985-86,161.0,215.0,CHI,0.474
393,10246.0,0.509,20132.0,122.0,0.271,451.0,2798.0,,1047.0,3786.0,10368.0,0.504,20583.0,5737.0,0.841,6822.0,1060.0,377.0,TOT,35597.0,1816.0,3250.0,26595.0,Gail Goodrich,,1283.0,Career,2909.0,5602.0,,0.507
394,7968.0,0.514,15488.0,77.0,0.297,259.0,2214.0,,670.0,2421.0,8045.0,0.511,15747.0,4541.0,0.8440000000000001,5383.0,791.0,377.0,NBA,26536.0,1186.0,2331.0,20708.0,Gail Goodrich,,941.0,,2137.0,3607.0,,0.513
395,2278.0,0.491,4644.0,45.0,0.23399999999999999,192.0,584.0,,377.0,1365.0,2323.0,0.48,4836.0,1196.0,0.831,1439.0,269.0,,ABA,9061.0,630.0,919.0,5887.0,Gail Goodrich,,342.0,,772.0,1995.0,,0.485
396,,,,,,,,,,,,,,,,,,,,,,,,Gail Goodrich,,,,,,,
397,9097.0,0.512,17755.0,104.0,0.292,356.0,2523.0,,938.0,3245.0,9201.0,0.508,18111.0,5096.0,0.8420000000000001,6054.0,899.0,302.0,ABA,31115.0,1596.0,2802.0,23602.0,Gail Goodrich,,1159.0,12 seasons,2506.0,4841.0,"SAA,SAS",0.511
398,515.0,0.47600000000000003,1081.0,4.0,0.21100000000000002,19.0,144.0,,23.0,137.0,519.0,0.47200000000000003,1100.0,283.0,0.879,322.0,82.0,75.0,NBA,2065.0,78.0,210.0,1325.0,Gail Goodrich,,49.0,1 season,161.0,215.0,CHI,0.474
399,634.0,0.489,1296.0,14.0,0.184,76.0,131.0,,86.0,404.0,648.0,0.47200000000000003,1372.0,358.0,0.8029999999999999,446.0,79.0,,ABA,2417.0,142.0,238.0,1668.0,Gail Goodrich,,75.0,2 seasons,242.0,546.0,VIR,0.47700000000000004
400,,,,,,,103.0,22.0,,,203.0,0.40399999999999997,503.0,103.0,0.691,149.0,65.0,,NBA,1008.0,,103.0,509.0,Nancy Lieberman,SG,,1965-66,,130.0,LAL,
401,,,,,,,210.0,23.0,,,352.0,0.45399999999999996,776.0,253.0,0.7509999999999999,337.0,77.0,,NBA,1780.0,,194.0,957.0,Nancy Lieberman,SG,,1966-67,,251.0,LAL,
402,,,,,,,205.0,24.0,,,395.0,0.486,812.0,302.0,0.77,392.0,79.0,,NBA,2057.0,,228.0,1092.0,Nancy Lieberman,SG,,1967-68,,199.0,LAL,
403,,,,,,,518.0,25.0,,,718.0,0.41100000000000003,1746.0,495.0,0.747,663.0,81.0,,NBA,3236.0,,253.0,1931.0,Nancy Lieberman,PG,,1968-69,,437.0,PHO,
404,,,,,,,605.0,26.0,,,568.0,0.45399999999999996,1251.0,488.0,0.8079999999999999,604.0,81.0,,NBA,3234.0,,251.0,1624.0,Nancy Lieberman,PG,,1969-70,,340.0,PHO,
405,,,,,,,380.0,27.0,,,558.0,0.475,1174.0,264.0,0.77,343.0,79.0,,NBA,2808.0,,258.0,1380.0,Nancy Lieberman,SG,,1970-71,,260.0,LAL,
406,,,,,,,365.0,28.0,,,826.0,0.48700000000000004,1695.0,475.0,0.85,559.0,82.0,,NBA,3040.0,,210.0,2127.0,Nancy Lieberman,SG,,1971-72,,295.0,LAL,
407,,,,,,,332.0,29.0,,,750.0,0.46399999999999997,1615.0,314.0,0.84,374.0,76.0,,NBA,2697.0,,193.0,1814.0,Nancy Lieberman,SG,,1972-73,,263.0,LAL,
408,,,,,,,427.0,30.0,12.0,155.0,784.0,0.442,1773.0,508.0,0.8640000000000001,588.0,82.0,,NBA,3061.0,95.0,227.0,2076.0,Nancy Lieberman,SG,126.0,1973-74,,250.0,LAL,
409,,,,,,,420.0,31.0,6.0,123.0,656.0,0.45899999999999996,1429.0,318.0,0.841,378.0,72.0,,NBA,2668.0,96.0,214.0,1630.0,Nancy Lieberman,SG,102.0,1974-75,,219.0,LAL,
410,,,,,,,421.0,32.0,17.0,120.0,583.0,0.441,1321.0,293.0,0.847,346.0,75.0,,NBA,2646.0,94.0,238.0,1459.0,Nancy Lieberman,SG,123.0,1975-76,,214.0,LAL,
411,,,,,,,74.0,33.0,2.0,36.0,136.0,0.446,305.0,68.0,0.8,85.0,27.0,,NBA,609.0,25.0,43.0,340.0,Nancy Lieberman,SG,22.0,1976-77,,61.0,NOJ,
412,,,,,,,388.0,34.0,22.0,102.0,520.0,0.495,1050.0,264.0,0.795,332.0,81.0,,NBA,2553.0,75.0,186.0,1304.0,Nancy Lieberman,SG,82.0,1977-78,205.0,177.0,NOJ,
413,,,,,,,357.0,35.0,13.0,115.0,382.0,0.449,850.0,174.0,0.853,204.0,74.0,,NBA,2130.0,68.0,177.0,938.0,Nancy Lieberman,SG,90.0,1978-79,185.0,183.0,NOJ,
414,,,,,,,4805.0,,72.0,651.0,7431.0,0.456,16300.0,4319.0,0.807,5354.0,1031.0,,NBA,33527.0,453.0,2775.0,19181.0,Nancy Lieberman,,545.0,Career,390.0,3279.0,,
415,,,,,,,,,,,,,,,,,,,,,,,,Nancy Lieberman,,,,,,,
416,,,,,,,2863.0,,35.0,398.0,5107.0,0.46,11098.0,2830.0,0.8170000000000001,3466.0,687.0,,NBA,21765.0,285.0,1865.0,13044.0,Nancy Lieberman,,351.0,9 seasons,,2081.0,LAL,
417,,,,,,,819.0,,37.0,253.0,1038.0,0.47100000000000003,2205.0,506.0,0.815,621.0,182.0,,NBA,5292.0,168.0,406.0,2582.0,Nancy Lieberman,,194.0,3 seasons,390.0,421.0,NOJ,
418,,,,,,,1123.0,,,,1286.0,0.429,2997.0,983.0,0.7759999999999999,1267.0,162.0,,NBA,6470.0,,504.0,3555.0,Nancy Lieberman,,,2 seasons,,777.0,PHO,
419,804.0,0.519,1548.0,3.0,0.158,19.0,308.0,21.0,102.0,297.0,807.0,0.515,1567.0,541.0,0.794,681.0,83.0,,ABA,3101.0,228.0,282.0,2158.0,George Yardley,SF,136.0,1975-76,250.0,525.0,DNA,0.516
420,824.0,0.507,1626.0,,,,337.0,22.0,53.0,196.0,824.0,0.507,1626.0,477.0,0.7659999999999999,623.0,82.0,,NBA,3001.0,138.0,236.0,2125.0,George Yardley,SG,114.0,1976-77,,334.0,DEN,0.507
421,826.0,0.521,1584.0,,,,362.0,23.0,99.0,234.0,826.0,0.521,1584.0,520.0,0.778,668.0,80.0,,NBA,3025.0,156.0,213.0,2172.0,George Yardley,SG,92.0,1977-78,245.0,390.0,DEN,0.521
422,693.0,0.512,1353.0,,,,225.0,24.0,82.0,165.0,693.0,0.512,1353.0,439.0,0.753,583.0,76.0,,NBA,2670.0,109.0,180.0,1825.0,George Yardley,SG,70.0,1978-79,186.0,274.0,DEN,0.512
423,282.0,0.47200000000000003,598.0,7.0,0.368,19.0,124.0,25.0,38.0,118.0,289.0,0.46799999999999997,617.0,254.0,0.758,335.0,39.0,,NBA,1239.0,56.0,106.0,839.0,George Yardley,SG,39.0,1979-80,116.0,174.0,DEN,0.474
424,724.0,0.513,1412.0,10.0,0.256,39.0,231.0,26.0,60.0,180.0,734.0,0.506,1451.0,489.0,0.795,615.0,77.0,,NBA,2620.0,107.0,231.0,1967.0,George Yardley,SG,53.0,1980-81,250.0,287.0,DEN,0.509
425,309.0,0.49,630.0,4.0,0.28600000000000003,14.0,117.0,27.0,29.0,91.0,313.0,0.486,644.0,276.0,0.8140000000000001,339.0,61.0,5.0,NBA,1246.0,57.0,149.0,906.0,George Yardley,SG,34.0,1981-82,142.0,148.0,DEN,0.489
426,443.0,0.484,915.0,2.0,0.2,10.0,222.0,28.0,33.0,174.0,445.0,0.48100000000000004,925.0,298.0,0.784,380.0,75.0,64.0,NBA,2155.0,96.0,142.0,1190.0,George Yardley,SG,47.0,1982-83,163.0,270.0,SEA,0.48200000000000004
427,89.0,0.5429999999999999,164.0,0.0,0.0,1.0,13.0,29.0,13.0,26.0,89.0,0.539,165.0,62.0,0.8490000000000001,73.0,19.0,0.0,NBA,349.0,18.0,30.0,240.0,George Yardley,SG,10.0,1983-84,27.0,44.0,SEA,0.539
428,4994.0,0.508,9830.0,26.0,0.255,102.0,1939.0,,509.0,1481.0,5020.0,0.505,9932.0,3356.0,0.7809999999999999,4297.0,592.0,69.0,TOT,19406.0,965.0,1569.0,13422.0,George Yardley,,595.0,Career,1379.0,2446.0,,0.507
429,4190.0,0.506,8282.0,23.0,0.27699999999999997,83.0,1631.0,,407.0,1184.0,4213.0,0.504,8365.0,2815.0,0.778,3616.0,509.0,69.0,NBA,16305.0,737.0,1287.0,11264.0,George Yardley,,459.0,,1129.0,1921.0,,0.505
430,804.0,0.519,1548.0,3.0,0.158,19.0,308.0,,102.0,297.0,807.0,0.515,1567.0,541.0,0.794,681.0,83.0,,ABA,3101.0,228.0,282.0,2158.0,George Yardley,,136.0,,250.0,525.0,,0.516
431,,,,,,,,,,,,,,,,,,,,,,,,George Yardley,,,,,,,
432,4462.0,0.51,8751.0,24.0,0.264,91.0,1704.0,,463.0,1281.0,4486.0,0.507,8842.0,2996.0,0.779,3844.0,498.0,5.0,ABA,16902.0,851.0,1397.0,11992.0,George Yardley,,538.0,7 seasons,1189.0,2132.0,"DNA,DEN",0.509
433,532.0,0.493,1079.0,2.0,0.182,11.0,235.0,,46.0,200.0,534.0,0.49,1090.0,360.0,0.795,453.0,94.0,64.0,NBA,2504.0,114.0,172.0,1430.0,George Yardley,,57.0,2 seasons,190.0,314.0,SEA,0.491
434,,,,,,,99.0,25.0,,,209.0,0.425,492.0,146.0,0.7120000000000001,205.0,63.0,,NBA,1489.0,,166.0,564.0,Joan Crawford,SF,,1953-54,,407.0,FTW,
435,,,,,,,126.0,26.0,,,363.0,0.418,869.0,310.0,0.745,416.0,60.0,,NBA,2150.0,,205.0,1036.0,Joan Crawford,SF,,1954-55,,594.0,FTW,
436,,,,,,,159.0,27.0,,,434.0,0.40700000000000003,1067.0,365.0,0.742,492.0,71.0,,NBA,2353.0,,212.0,1233.0,Joan Crawford,SF,,1955-56,,686.0,FTW,
437,,,,,,,147.0,28.0,,,522.0,0.41,1273.0,503.0,0.787,639.0,72.0,,NBA,2691.0,,231.0,1547.0,Joan Crawford,SF,,1956-57,,755.0,FTW,
