,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
0,,,,,,,51.0,24.0,,,237.0,0.423,560.0,114.0,0.695,164.0,72.0,,NBA,1255.0,,210.0,588.0,Wes Unseld,C,,1953-54,,419.0,MNL,
1,,,,,,,100.0,25.0,,,519.0,0.435,1192.0,273.0,0.6859999999999999,398.0,70.0,,NBA,2361.0,,262.0,1311.0,Wes Unseld,C,,1954-55,,802.0,MNL,
2,,,,,,,164.0,26.0,,,594.0,0.434,1370.0,338.0,0.721,469.0,71.0,,NBA,2518.0,,245.0,1526.0,Wes Unseld,C,,1955-56,,992.0,MNL,
3,,,,,,,139.0,27.0,,,574.0,0.426,1348.0,286.0,0.7170000000000001,399.0,69.0,,NBA,2492.0,,251.0,1434.0,Wes Unseld,C,,1956-57,,932.0,MNL,
4,,,,,,,134.0,28.0,,,679.0,0.441,1540.0,301.0,0.743,405.0,71.0,,NBA,2589.0,,236.0,1659.0,Wes Unseld,C,,1957-58,,862.0,CIN,
5,,,,,,,91.0,29.0,,,402.0,0.45399999999999996,885.0,205.0,0.82,250.0,70.0,,NBA,1599.0,,216.0,1009.0,Wes Unseld,C,,1958-59,,605.0,STL,
6,,,,,,,127.0,30.0,,,550.0,0.46799999999999997,1174.0,316.0,0.821,385.0,68.0,,NBA,1953.0,,248.0,1416.0,Wes Unseld,C,,1959-60,,721.0,STL,
7,,,,,,,172.0,31.0,,,599.0,0.45299999999999996,1321.0,273.0,0.83,329.0,67.0,,NBA,2111.0,,248.0,1471.0,Wes Unseld,C,,1960-61,,677.0,STL,
8,,,,,,,68.0,32.0,,,341.0,0.47100000000000003,724.0,155.0,0.8290000000000001,187.0,40.0,,NBA,1192.0,,136.0,837.0,Wes Unseld,C,,1961-62,,350.0,STL,
9,,,,,,,27.0,33.0,,,161.0,0.428,376.0,73.0,0.745,98.0,61.0,,NBA,568.0,,137.0,395.0,Wes Unseld,C,,1962-63,,177.0,BOS,
10,,,,,,,24.0,34.0,,,128.0,0.42,305.0,45.0,0.789,57.0,45.0,,NBA,437.0,,100.0,301.0,Wes Unseld,C,,1963-64,,126.0,BOS,
11,,,,,,,1097.0,,,,4784.0,0.44299999999999995,10795.0,2379.0,0.757,3141.0,704.0,,NBA,19075.0,,2289.0,11947.0,Wes Unseld,,,Career,,6663.0,,
12,,,,,,,,,,,,,,,,,,,,,,,,Wes Unseld,,,,,,,
13,,,,,,,454.0,,,,1924.0,0.43,4470.0,1011.0,0.7070000000000001,1430.0,282.0,,NBA,8626.0,,968.0,4859.0,Wes Unseld,,,4 seasons,,3145.0,MNL,
14,,,,,,,458.0,,,,1892.0,0.461,4104.0,949.0,0.825,1151.0,245.0,,NBA,6855.0,,848.0,4733.0,Wes Unseld,,,4 seasons,,2353.0,STL,
15,,,,,,,51.0,,,,289.0,0.424,681.0,118.0,0.7609999999999999,155.0,106.0,,NBA,1005.0,,237.0,696.0,Wes Unseld,,,2 seasons,,303.0,BOS,
16,,,,,,,134.0,,,,679.0,0.441,1540.0,301.0,0.743,405.0,71.0,,NBA,2589.0,,236.0,1659.0,Wes Unseld,,,1 season,,862.0,CIN,
17,,,,,,,70.0,26.0,,,65.0,0.33899999999999997,192.0,41.0,0.603,68.0,49.0,,NBA,609.0,,58.0,171.0,Lenny Wilkens,PG,,1958-59,,127.0,BOS,
18,,,,,,,189.0,27.0,,,169.0,0.408,414.0,128.0,0.753,170.0,74.0,,NBA,1274.0,,109.0,466.0,Lenny Wilkens,PG,,1959-60,,199.0,BOS,
19,,,,,,,253.0,28.0,,,203.0,0.33799999999999997,601.0,186.0,0.664,280.0,78.0,,NBA,1605.0,,190.0,592.0,Lenny Wilkens,PG,,1960-61,,279.0,BOS,
20,,,,,,,343.0,29.0,,,294.0,0.406,724.0,147.0,0.634,232.0,80.0,,NBA,2054.0,,206.0,735.0,Lenny Wilkens,PG,,1961-62,,298.0,BOS,
21,,,,,,,317.0,30.0,,,230.0,0.389,591.0,112.0,0.633,177.0,79.0,,NBA,1945.0,,221.0,572.0,Lenny Wilkens,PG,,1962-63,,263.0,BOS,
22,,,,,,,407.0,31.0,,,283.0,0.392,722.0,88.0,0.524,168.0,80.0,,NBA,2424.0,,253.0,654.0,Lenny Wilkens,PG,,1963-64,,372.0,BOS,
23,,,,,,,437.0,32.0,,,253.0,0.396,639.0,143.0,0.63,227.0,78.0,,NBA,2434.0,,263.0,649.0,Lenny Wilkens,PG,,1964-65,,318.0,BOS,
24,,,,,,,503.0,33.0,,,240.0,0.38799999999999996,619.0,209.0,0.69,303.0,80.0,,NBA,2710.0,,243.0,689.0,Lenny Wilkens,PG,,1965-66,,304.0,BOS,
25,,,,,,,389.0,34.0,,,182.0,0.397,459.0,119.0,0.63,189.0,78.0,,NBA,2446.0,,273.0,483.0,Lenny Wilkens,PG,,1966-67,,239.0,BOS,
26,,,,,,,2908.0,,,,1919.0,0.387,4961.0,1173.0,0.647,1814.0,676.0,,NBA,17501.0,,1816.0,5011.0,Lenny Wilkens,,,Career,,2399.0,,
27,930.0,0.447,2082.0,,,,113.0,23.0,,,930.0,0.447,2082.0,467.0,0.626,746.0,82.0,,NBA,3695.0,,266.0,2327.0,Neil Johnston,C,,1968-69,,1406.0,SDR,0.447
28,914.0,0.452,2020.0,,,,162.0,24.0,,,914.0,0.452,2020.0,428.0,0.688,622.0,82.0,,NBA,3665.0,,270.0,2256.0,Neil Johnston,C,,1969-70,,1386.0,SDR,0.452
29,948.0,0.428,2215.0,,,,186.0,25.0,,,948.0,0.428,2215.0,454.0,0.672,676.0,82.0,,NBA,3633.0,,225.0,2350.0,Neil Johnston,C,,1970-71,,1362.0,SDR,0.428
30,832.0,0.434,1918.0,,,,270.0,26.0,,,832.0,0.434,1918.0,399.0,0.649,615.0,82.0,,NBA,3461.0,,233.0,2063.0,Neil Johnston,C,,1971-72,,1197.0,HOU,0.434
31,713.0,0.444,1607.0,,,,127.0,27.0,,,713.0,0.444,1607.0,291.0,0.6709999999999999,434.0,81.0,,NBA,3347.0,,232.0,1717.0,Neil Johnston,PF,,1972-73,,1177.0,BAL,0.444
32,689.0,0.423,1627.0,,,,163.0,28.0,240.0,1109.0,689.0,0.423,1627.0,357.0,0.721,495.0,81.0,,NBA,3602.0,354.0,252.0,1735.0,Neil Johnston,PF,86.0,1973-74,,1463.0,CAP,0.423
33,739.0,0.44299999999999995,1668.0,,,,206.0,29.0,187.0,783.0,739.0,0.44299999999999995,1668.0,409.0,0.7659999999999999,534.0,82.0,,NBA,3465.0,221.0,238.0,1887.0,Neil Johnston,PF,158.0,1974-75,,1004.0,WSB,0.44299999999999995
34,649.0,0.47,1381.0,,,,121.0,30.0,202.0,668.0,649.0,0.47,1381.0,287.0,0.628,457.0,80.0,,NBA,2975.0,210.0,293.0,1585.0,Neil Johnston,PF,104.0,1975-76,,878.0,WSB,0.47
35,760.0,0.501,1516.0,,,,158.0,31.0,220.0,740.0,760.0,0.501,1516.0,422.0,0.687,614.0,82.0,,NBA,3364.0,289.0,312.0,1942.0,Neil Johnston,PF,87.0,1976-77,,1029.0,WSB,0.501
36,636.0,0.451,1409.0,,,,149.0,32.0,159.0,740.0,636.0,0.451,1409.0,326.0,0.634,514.0,81.0,,NBA,3246.0,335.0,313.0,1598.0,Neil Johnston,PF,96.0,1977-78,229.0,1075.0,WSB,0.451
37,720.0,0.48700000000000004,1477.0,,,,143.0,33.0,190.0,682.0,720.0,0.48700000000000004,1477.0,349.0,0.654,534.0,82.0,,NBA,3105.0,312.0,308.0,1789.0,Neil Johnston,PF,75.0,1978-79,235.0,994.0,WSB,0.48700000000000004
38,758.0,0.456,1664.0,3.0,0.231,13.0,129.0,34.0,189.0,627.0,761.0,0.45399999999999996,1677.0,334.0,0.6990000000000001,478.0,81.0,,NBA,3183.0,269.0,309.0,1859.0,Neil Johnston,PF,62.0,1979-80,215.0,896.0,WSB,0.455
39,584.0,0.45399999999999996,1286.0,0.0,0.0,10.0,98.0,35.0,171.0,554.0,584.0,0.451,1296.0,271.0,0.617,439.0,81.0,,NBA,2931.0,235.0,300.0,1439.0,Neil Johnston,PF,68.0,1980-81,189.0,789.0,WSB,0.451
40,519.0,0.474,1095.0,0.0,0.0,5.0,144.0,36.0,104.0,480.0,519.0,0.47200000000000003,1100.0,280.0,0.664,422.0,82.0,82.0,NBA,3032.0,267.0,287.0,1318.0,Neil Johnston,PF,62.0,1981-82,208.0,747.0,HOU,0.47200000000000003
41,422.0,0.47600000000000003,886.0,2.0,0.5,4.0,158.0,37.0,81.0,417.0,424.0,0.47600000000000003,890.0,196.0,0.6829999999999999,287.0,81.0,43.0,NBA,2302.0,199.0,232.0,1046.0,Neil Johnston,PF,50.0,1982-83,200.0,616.0,HOU,0.478
42,158.0,0.408,387.0,0.0,0.0,2.0,71.0,38.0,28.0,173.0,158.0,0.406,389.0,86.0,0.652,132.0,81.0,4.0,NBA,994.0,87.0,123.0,402.0,Neil Johnston,PF,16.0,1983-84,82.0,260.0,HOU,0.406
43,10971.0,0.45299999999999996,24238.0,5.0,0.147,34.0,2398.0,,1771.0,6973.0,10976.0,0.452,24272.0,5356.0,0.67,7999.0,1303.0,129.0,NBA,50000.0,2778.0,4193.0,27313.0,Neil Johnston,,864.0,Career,1358.0,16279.0,,0.452
44,,,,,,,,,,,,,,,,,,,,,,,,Neil Johnston,,,,,,,
45,6248.0,0.45799999999999996,13635.0,3.0,0.13,23.0,1294.0,,1558.0,5903.0,6251.0,0.45799999999999996,13658.0,3046.0,0.677,4499.0,731.0,,NBA,29218.0,2225.0,2557.0,15551.0,Neil Johnston,,736.0,9 seasons,868.0,9305.0,"BAL,CAP,WSB",0.45799999999999996
46,4723.0,0.445,10603.0,2.0,0.182,11.0,1104.0,,213.0,1070.0,4725.0,0.445,10614.0,2310.0,0.66,3500.0,572.0,129.0,NBA,20782.0,553.0,1636.0,11762.0,Neil Johnston,,128.0,7 seasons,490.0,6974.0,"SDR,HOU",0.445
47,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Dave Cowens,PG,,1970-71,,242.0,CIN,0.444
48,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Dave Cowens,PG,,1971-72,,222.0,CIN,0.486
49,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Dave Cowens,PG,,1972-73,,223.0,KCO,0.488
50,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Dave Cowens,PG,56.0,1973-74,,85.0,KCO,0.451
51,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Dave Cowens,PG,119.0,1974-75,,222.0,KCO,0.456
52,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Dave Cowens,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
53,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dave Cowens,PG,59.0,1976-77,,80.0,NYN,0.446
54,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Dave Cowens,PG,55.0,1978-79,197.0,103.0,BOS,0.452
55,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Dave Cowens,PG,106.0,1979-80,242.0,197.0,BOS,0.485
56,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Dave Cowens,PG,75.0,1980-81,265.0,176.0,BOS,0.499
57,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Dave Cowens,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
58,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Dave Cowens,PG,38.0,1982-83,163.0,91.0,BOS,0.429
59,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dave Cowens,PG,33.0,1983-84,78.0,76.0,MIL,0.495
60,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Dave Cowens,,719.0,Career,1123.0,2046.0,,0.46799999999999997
61,,,,,,,,,,,,,,,,,,,,,,,,Dave Cowens,,,,,,,
62,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Dave Cowens,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
63,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Dave Cowens,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
64,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Dave Cowens,,33.0,1 season,78.0,76.0,MIL,0.495
65,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Dave Cowens,,59.0,1 season,,80.0,NYN,0.446
66,550.0,0.42200000000000004,1302.0,,,,228.0,22.0,,,550.0,0.42200000000000004,1302.0,273.0,0.732,373.0,81.0,,NBA,3076.0,,350.0,1373.0,Harry Gallatin,C,,1970-71,,1216.0,BOS,0.42200000000000004
67,657.0,0.484,1357.0,,,,245.0,23.0,,,657.0,0.484,1357.0,175.0,0.72,243.0,79.0,,NBA,3186.0,,314.0,1489.0,Harry Gallatin,C,,1971-72,,1203.0,BOS,0.484
68,740.0,0.452,1637.0,,,,333.0,24.0,,,740.0,0.452,1637.0,204.0,0.779,262.0,82.0,,NBA,3425.0,,311.0,1684.0,Harry Gallatin,C,,1972-73,,1329.0,BOS,0.452
69,645.0,0.43700000000000006,1475.0,,,,354.0,25.0,101.0,993.0,645.0,0.43700000000000006,1475.0,228.0,0.8320000000000001,274.0,80.0,,NBA,3352.0,264.0,294.0,1518.0,Harry Gallatin,C,95.0,1973-74,,1257.0,BOS,0.43700000000000006
70,569.0,0.475,1199.0,,,,296.0,26.0,73.0,729.0,569.0,0.475,1199.0,191.0,0.7829999999999999,244.0,65.0,,NBA,2632.0,229.0,243.0,1329.0,Harry Gallatin,C,87.0,1974-75,,958.0,BOS,0.475
71,611.0,0.46799999999999997,1305.0,,,,325.0,27.0,71.0,911.0,611.0,0.46799999999999997,1305.0,257.0,0.7559999999999999,340.0,78.0,,NBA,3101.0,335.0,314.0,1479.0,Harry Gallatin,C,94.0,1975-76,,1246.0,BOS,0.46799999999999997
72,328.0,0.434,756.0,,,,248.0,28.0,49.0,550.0,328.0,0.434,756.0,162.0,0.818,198.0,50.0,,NBA,1888.0,147.0,181.0,818.0,Harry Gallatin,C,46.0,1976-77,,697.0,BOS,0.434
73,598.0,0.49,1220.0,,,,351.0,29.0,67.0,830.0,598.0,0.49,1220.0,239.0,0.8420000000000001,284.0,77.0,,NBA,3215.0,248.0,297.0,1435.0,Harry Gallatin,C,102.0,1977-78,217.0,1078.0,BOS,0.49
74,488.0,0.483,1010.0,,,,242.0,30.0,51.0,500.0,488.0,0.483,1010.0,151.0,0.807,187.0,68.0,,NBA,2517.0,152.0,263.0,1127.0,Harry Gallatin,C,76.0,1978-79,174.0,652.0,BOS,0.483
75,421.0,0.45799999999999996,920.0,1.0,0.083,12.0,206.0,31.0,61.0,408.0,422.0,0.45299999999999996,932.0,95.0,0.779,122.0,66.0,55.0,NBA,2159.0,126.0,216.0,940.0,Harry Gallatin,C,69.0,1979-80,108.0,534.0,BOS,0.45299999999999996
76,136.0,0.447,304.0,0.0,0.0,2.0,82.0,34.0,15.0,201.0,136.0,0.444,306.0,52.0,0.825,63.0,40.0,34.0,NBA,1014.0,73.0,137.0,324.0,Harry Gallatin,PF,30.0,1982-83,44.0,274.0,MIL,0.444
77,5743.0,0.46,12485.0,1.0,0.071,14.0,2910.0,,488.0,5122.0,5744.0,0.46,12499.0,2027.0,0.7829999999999999,2590.0,766.0,89.0,NBA,29565.0,1574.0,2920.0,13516.0,Harry Gallatin,,599.0,Career,543.0,10444.0,,0.46
78,,,,,,,,,,,,,,,,,,,,,,,,Harry Gallatin,,,,,,,
79,5607.0,0.46,12181.0,1.0,0.083,12.0,2828.0,,473.0,4921.0,5608.0,0.46,12193.0,1975.0,0.782,2527.0,726.0,55.0,NBA,28551.0,1501.0,2783.0,13192.0,Harry Gallatin,,569.0,10 seasons,499.0,10170.0,BOS,0.46
80,136.0,0.447,304.0,0.0,0.0,2.0,82.0,,15.0,201.0,136.0,0.444,306.0,52.0,0.825,63.0,40.0,34.0,NBA,1014.0,73.0,137.0,324.0,Harry Gallatin,,30.0,1 season,44.0,274.0,MIL,0.444
81,633.0,0.521,1214.0,2.0,0.222,9.0,320.0,25.0,,577.0,635.0,0.519,1223.0,603.0,0.764,789.0,70.0,,ABA,3146.0,368.0,248.0,1875.0,Bob Lanier,PF,,1967-68,200.0,945.0,PTP,0.52
82,493.0,0.519,949.0,3.0,0.136,22.0,184.0,26.0,,367.0,496.0,0.511,971.0,425.0,0.767,554.0,47.0,,ABA,1852.0,167.0,166.0,1420.0,Bob Lanier,PF,,1968-69,155.0,534.0,MNP,0.512
83,709.0,0.49,1447.0,,,,391.0,27.0,,,709.0,0.49,1447.0,577.0,0.779,741.0,81.0,,NBA,3312.0,,287.0,1995.0,Bob Lanier,SF,,1969-70,,846.0,PHO,0.49
84,512.0,0.434,1181.0,,,,322.0,28.0,,,512.0,0.434,1181.0,457.0,0.816,560.0,71.0,,NBA,2662.0,,197.0,1481.0,Bob Lanier,SF,,1970-71,,643.0,PHO,0.434
85,571.0,0.45899999999999996,1244.0,,,,296.0,29.0,,,571.0,0.45899999999999996,1244.0,456.0,0.807,565.0,76.0,,NBA,2798.0,,235.0,1598.0,Bob Lanier,SF,,1971-72,,633.0,PHO,0.45899999999999996
86,441.0,0.479,920.0,,,,304.0,30.0,,,441.0,0.479,920.0,322.0,0.797,404.0,75.0,,NBA,2768.0,,229.0,1204.0,Bob Lanier,SF,,1972-73,,641.0,PHO,0.479
87,404.0,0.501,807.0,,,,407.0,31.0,81.0,389.0,404.0,0.501,807.0,191.0,0.7609999999999999,251.0,79.0,,NBA,2761.0,176.0,223.0,999.0,Bob Lanier,SF,113.0,1973-74,,565.0,TOT,0.501
88,36.0,0.486,74.0,,,,28.0,31.0,3.0,29.0,36.0,0.486,74.0,18.0,0.667,27.0,8.0,,NBA,223.0,14.0,20.0,90.0,Bob Lanier,SF,8.0,1973-74,,43.0,PHO,0.486
89,368.0,0.502,733.0,,,,379.0,31.0,78.0,360.0,368.0,0.502,733.0,173.0,0.772,224.0,71.0,,NBA,2538.0,162.0,203.0,909.0,Bob Lanier,SF,105.0,1973-74,,522.0,LAL,0.502
90,139.0,0.429,324.0,,,,120.0,32.0,23.0,144.0,139.0,0.429,324.0,68.0,0.687,99.0,43.0,,NBA,1026.0,54.0,116.0,346.0,Bob Lanier,PF,51.0,1974-75,,198.0,LAL,0.429
91,237.0,0.447,530.0,,,,212.0,33.0,46.0,343.0,237.0,0.447,530.0,136.0,0.7120000000000001,191.0,74.0,,NBA,1907.0,102.0,172.0,610.0,Bob Lanier,PF,80.0,1975-76,,445.0,ATL,0.447
92,4139.0,0.48,8616.0,5.0,0.161,31.0,2556.0,,150.0,1820.0,4144.0,0.479,8647.0,3235.0,0.779,4154.0,616.0,,TOT,22232.0,867.0,1873.0,11528.0,Bob Lanier,,244.0,Career,355.0,5450.0,,0.48
93,3013.0,0.467,6453.0,,,,2052.0,,150.0,876.0,3013.0,0.467,6453.0,2207.0,0.785,2811.0,499.0,,NBA,17234.0,332.0,1459.0,8233.0,Bob Lanier,,244.0,,,3971.0,,0.467
94,1126.0,0.521,2163.0,5.0,0.161,31.0,504.0,,,944.0,1131.0,0.515,2194.0,1028.0,0.765,1343.0,117.0,,ABA,4998.0,535.0,414.0,3295.0,Bob Lanier,,,,355.0,1479.0,,0.517
95,,,,,,,,,,,,,,,,,,,,,,,,Bob Lanier,,,,,,,
96,2269.0,0.466,4866.0,,,,1341.0,,3.0,29.0,2269.0,0.466,4866.0,1830.0,0.797,2297.0,311.0,,NBA,11763.0,14.0,968.0,6368.0,Bob Lanier,,8.0,5 seasons,,2806.0,PHO,0.466
97,1126.0,0.521,2163.0,5.0,0.161,31.0,504.0,,,944.0,1131.0,0.515,2194.0,1028.0,0.765,1343.0,117.0,,ABA,4998.0,535.0,414.0,3295.0,Bob Lanier,,,2 seasons,355.0,1479.0,"PTP,MNP",0.517
98,507.0,0.48,1057.0,,,,499.0,,101.0,504.0,507.0,0.48,1057.0,241.0,0.746,323.0,114.0,,NBA,3564.0,216.0,319.0,1255.0,Bob Lanier,,156.0,2 seasons,,720.0,LAL,0.48
99,237.0,0.447,530.0,,,,212.0,,46.0,343.0,237.0,0.447,530.0,136.0,0.7120000000000001,191.0,74.0,,NBA,1907.0,102.0,172.0,610.0,Bob Lanier,,80.0,1 season,,445.0,ATL,0.447
100,907.0,0.501,1810.0,3.0,0.188,16.0,335.0,21.0,,843.0,910.0,0.498,1826.0,467.0,0.745,627.0,84.0,,ABA,3513.0,476.0,264.0,2290.0,Dan Issel,SF,,1971-72,342.0,1319.0,VIR,0.499
101,889.0,0.499,1780.0,5.0,0.20800000000000002,24.0,298.0,22.0,127.0,605.0,894.0,0.496,1804.0,475.0,0.7759999999999999,612.0,71.0,,ABA,2993.0,262.0,197.0,2268.0,Dan Issel,SF,181.0,1972-73,326.0,867.0,VIR,0.49700000000000005
102,897.0,0.515,1742.0,17.0,0.395,43.0,434.0,23.0,204.0,636.0,914.0,0.512,1785.0,454.0,0.7659999999999999,593.0,84.0,,ABA,3398.0,263.0,270.0,2299.0,Dan Issel,SF,190.0,1973-74,341.0,899.0,NYA,0.517
